website,price,expenses,address,size,bedrooms,bathrooms,url,listing_url
https://www.zonaprop.com.ar,Consultar precio,,Demaria al 4500,400,3,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/alquiler-le-parc-piso-alto-3-dorm.-3-cocheras.-49980221.html
https://www.zonaprop.com.ar,Consultar precio,$ 240.000,República de la India  3000,206,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/ecoparque-palermo-4-dorm.-con-cochera-y-baulera.-52712205.html
https://www.zonaprop.com.ar,$ 1.000.000,$ 120.000,La Pampa   al 2800,120,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/3-dorm.-con-cochera-en-alquiler-oportunidad-52826627.html
https://www.zonaprop.com.ar,Consultar precio,$ 239.000,Lafinur al 3300,186,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/alquiler-departamento-4-ambientes-52807065.html
https://www.zonaprop.com.ar,$ 650.000,$ 54.000,Av Libertador 6000,67,3,not found,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/alquiler-departamento-3-ambientes-con-cochera-52764273.html
https://www.zonaprop.com.ar,Consultar precio,$ 280.000,Departamento en Alquiler en Castex 3280,268,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/alquiler-de-departamento-de-5-ambientes-en-palermo-52473974.html
https://www.zonaprop.com.ar,Consultar precio,,Renoir  - 5 Ambientes - 235 m2 - Único - Piso Alto - Marta Lynch  al 400,235,4,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/departamento-en-puerto-madero-torre-renoir-5-52757558.html
https://www.zonaprop.com.ar,Consultar precio,$ 250.000,Av. Libertador 2677 PB,460,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/departamento-en-palermo-chico-52505701.html
https://www.zonaprop.com.ar,Consultar precio,$ 195.000,Av. Del Libertador al 5000,180,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/alquiler-departamento-5-ambientes-con-cochera-en-52636992.html
https://www.zonaprop.com.ar,Consultar precio,,Santos Dumont al 3400,154,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-5.html,https://www.zonaprop.com.ar/propiedades/departamento-en-palermo-4-amb-con-amenities-y-terraza-52802342.html
https://www.zonaprop.com.ar,Consultar precio,$ 150.000,Macacha Guemes  al 300,249,3,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-en-puerto-madero-51976320.html
https://www.zonaprop.com.ar,$ 4.200.000,$ 90.000,French y Laprida,250,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-recoleta-52557805.html
https://www.zonaprop.com.ar,$ 2.300.000,$ 200.000,Av. Del Libertador al 5000,180,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/alquiler-departamento-5-ambientes-con-cochera-en-52637036.html
https://www.zonaprop.com.ar,Consultar precio,$ 229.000,Ortega Y Gasset 1929,102,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-4-ambientes-con-cochera-baulera-y-52809946.html
https://www.zonaprop.com.ar,Consultar precio,$ 365.558,Av. del Libertador  al 3500,310,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/av-del-libertador-y-kennedy-espectacular-dpto-con-52616882.html
https://www.zonaprop.com.ar,Consultar precio,$ 223.000,Juan Mora Fernández  al 2900,173,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-en-palermo-chico-52759324.html
https://www.zonaprop.com.ar,$ 900.000,$ 94.000,Ciudad de La Paz y Lacroze,87,3,not found,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-52789459.html
https://www.zonaprop.com.ar,Consultar precio,$ 197.000,Quintana al 400,200,4,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/alquiler-departamento-5-ambientes-recoleta-50606218.html
https://www.zonaprop.com.ar,Consultar precio,$ 350.000,Alvear  al 1300,400,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-de-3-dorm.-en-suite-amoblado-elegante-y-51755411.html
https://www.zonaprop.com.ar,Consultar precio,$ 400.000,3 DE Febrero 900,375,4,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/excelente-departamento-en-alquiler-duplex-con-52591592.html
https://www.zonaprop.com.ar,Consultar precio,$ 100.000,Pueyrredon  al 2400,277,4,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-6-ambientes-en-recoleta-51887814.html
https://www.zonaprop.com.ar,Consultar precio,$ 1,Forum Alcorta - 6 Ambientes- 4 Cocheras- Balcón Terraza - Full Amenities,390,4,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-en-belgrano-forum-51800989.html
https://www.zonaprop.com.ar,Consultar precio,,SLS - Rosario Vera Peñaloza al 300 - 4 Ambientes -255 m2,255,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-puerto-madero-52785231.html
https://www.zonaprop.com.ar,Consultar precio,$ 200.000,Av. Libertador  al 2100,180,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-52760411.html
https://www.zonaprop.com.ar,Consultar precio,$ 520.000,Macacha Guemes al 300,208,4,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/u$s-4.000-3-amb-208-m-sup2--dependencia-2-52863278.html
https://www.zonaprop.com.ar,Consultar precio,,"Rodriguez Peña  al 1900, 2 Piso. Recoleta",246,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/rodriguez-pena-al-1900-2-piso-fte-muy-luminoso-52579031.html
https://www.zonaprop.com.ar,$ 4.000.000,,Guatemala al 5500,215,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/torre-bella-guatemala-y-oro-215-m-sup2--3-dorm-cochera-52778851.html
https://www.zonaprop.com.ar,$ 2.100.000,,Jerónimo Salguero al 2500,105,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/park-residence-semipiso-exclusivo-en-el-barrio-de-52791267.html
https://www.zonaprop.com.ar,Consultar precio,$ 75.000,Boulevard Rosario Vera Peñaloza al 400,400,3,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/retasado-especatcular-duplex-penthouse-zencity-49099554.html
https://www.zonaprop.com.ar,Consultar precio,$ 150.000,Rosario Vera Peñaloza al 500,345,3,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-6.html,https://www.zonaprop.com.ar/propiedades/retasado-zencity-penthouse-oportunidad-unica-52790209.html
https://www.zonaprop.com.ar,Consultar precio,$ 40.000,Chenaut 1700,165,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/alquiler-chenaut-1700-4-amb.-c-dos-cocheras-belgrano-51688387.html
https://www.zonaprop.com.ar,$ 1.200.000,,Beruti al 2700  A Reciclar 4 Ambientes CON Cochera - Piso Bajo - 2 Balcones,150,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/beruti-al-2700-esq-anchorena-150-m-sup2--4-ambientes-52597575.html
https://www.zonaprop.com.ar,Consultar precio,,Castañeda al 2000,516,4,6,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-belgrano-chico-49407893.html
https://www.zonaprop.com.ar,Consultar precio,,,150,3,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-en-chateau-puerto-madero-martha-salotti-51599260.html
https://www.zonaprop.com.ar,Consultar precio,,Las Heras al 1600,600,5,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/piso-vivienda-apto-prof-en-recoleta-las-heras-a-m-de-52107413.html
https://www.zonaprop.com.ar,Consultar precio,,4 Ambientes en Juan Francisco Segui  al 4400,210,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/4-ambientes-en-juan-francisco-segui-al-4400-51906091.html
https://www.zonaprop.com.ar,Consultar precio,$ 30.000,Av. Monroe 2450,140,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/4-ambientes-dep.-lumiere-belgrano.-increible-vista-a-52702541.html
https://www.zonaprop.com.ar,$ 2.300.000,,Virrey Olaguer y Feliu al 2400,132,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-4-ambientes-a-estrenar-52802038.html
https://www.zonaprop.com.ar,$ 1.500.000,$ 80.000,Republica Arabe Siria  al 3200,130,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-en-palermo-52833855.html
https://www.zonaprop.com.ar,$ 1.200.000,,Beruti al 2700  A Reciclar 4 Ambientes CON Cochera - Piso Bajo - 2 Balcones,150,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/beruti-al-2700-esq-anchorena-150-m-sup2--4-ambientes-52632632.html
https://www.zonaprop.com.ar,Consultar precio,$ 180.000,Único Triplex - 2 Terrazas - Parrilla - 3 Coch - Depe - Renta U$S,310,3,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/unico-triplex-2-terrezas-parrilla-3-coch-depe-52732393.html
https://www.zonaprop.com.ar,$ 4.000.000,,Guatemala al 5500,215,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/torre-bella-guatemala-y-oro-215-m-sup2--3-dorm-cochera-52778859.html
https://www.zonaprop.com.ar,Consultar precio,,Artilleros al 2100,100,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-en-belgrano-52814872.html
https://www.zonaprop.com.ar,Consultar precio,$ 180.000,Parera   100 1°,331,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/excelente-edif-estilo-frances-49025877.html
https://www.zonaprop.com.ar,Consultar precio,$ 90.000,Juncal y Montevideo - 4 Dorm. - Muy Luminoso  - 190 Mtrs,190,4,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/juncal-y-montevideo-a-m-pza.-vte.-lopez-3-4-dor.-52757943.html
https://www.zonaprop.com.ar,Consultar precio,,"Pza. C. Pellegrini. Prime Property, Location and Views",230,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler.-3-dorm.-vistas-abiertas.-a-52518738.html
https://www.zonaprop.com.ar,Consultar precio,$ 55.000,Boulevard Rosario Vera Peñaloza al 400,340,3,7,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/especatcular-penthosue-zencity-terraza-privada.-49984691.html
https://www.zonaprop.com.ar,Consultar precio,$ 65.000,Guido al 2600,250,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/el-mejor-penthouse-de-la-isla-por-ubicacion-y-vista!-49543009.html
https://www.zonaprop.com.ar,Consultar precio,$ 563.000,"Avenida Alvear al 1400,1 Piso",450,4,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-en-recoleta-52104238.html
https://www.zonaprop.com.ar,Consultar precio,$ 500.000,Alvear Tower Azucena Villaflor  al 500,435,4,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-7.html,https://www.zonaprop.com.ar/propiedades/departamento-puerto-madero-52852037.html
https://www.zonaprop.com.ar,Consultar precio,$ 55.000,Av. Santa Fe al 1200,150,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/departamento-recoleta-52117805.html
https://www.zonaprop.com.ar,$ 1.500.000,$ 80.000,Republica Arabe Siria  al 3200,130,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/departamento-en-palermo-52833850.html
https://www.zonaprop.com.ar,Consultar precio,,Castañeda  al 2000,357,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/5-ambientes-en-torre-forum-alcorta-torre-1-47226005.html
https://www.zonaprop.com.ar,$ 3.300.000,,Av Presidente Manuel Quintana al 100,175,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/art-recoleta-departamento-de-lujo-en-la-ciudad-de-52791721.html
https://www.zonaprop.com.ar,Consultar precio,,Ramsay al 2000,310,3,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/forum-alcorta-departamento-premiun-en-belgrano-46902668.html
https://www.zonaprop.com.ar,Consultar precio,$ 100.000,Juana Manso 1400,292,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/alquiler-oceana-4-ambientes-296-m-sup2--vista-al-dique-49604713.html
https://www.zonaprop.com.ar,Consultar precio,,Oro al 2700,140,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/departamento-en-oro-al-2700-52244128.html
https://www.zonaprop.com.ar,$ 5.000,,"Alquiler 5 Ambientes + Dependencia, Torres DEL Yacht - Puerto Madero",230,4,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/alquiler-torres-del-yacht-puerto-madero-52603665.html
https://www.zonaprop.com.ar,Consultar precio,$ 290.000,Villanueva al 1900 . Piso 29 Hermosa Vista Torre Aisenson,290,3,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/departamento-belgrano-c-52735801.html
https://www.zonaprop.com.ar,Consultar precio,$ 120.000,Juana Manso al 1700,456,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/exclusivo-penthouse-en-link-tower!-departamento-51157768.html
https://www.zonaprop.com.ar,Consultar precio,,Guatemala  5100,140,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/exclusivo-departamento-de-3-dorm.-en-torre-bella!-52823438.html
https://www.zonaprop.com.ar,Consultar precio,$ 170.000,Parana al 1200,211,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/como-a-estrenar-equipado-y-amoblado-con-balcon-terraza-52549607.html
https://www.zonaprop.com.ar,Consultar precio,$ 90.000,Dante al 100,106,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/departamento-en-4-ambientes-con-cochera-en-alquiler-52814106.html
https://www.zonaprop.com.ar,Consultar precio,$ 150.000,"Lola Mora 400, Zencity",330,3,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/gran-duplex-con-terraza-en-zencity-puerto-maero-52836111.html
https://www.zonaprop.com.ar,Consultar precio,$ 118.000,Av Cerviño al 4700,110,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/alquiler-departamento-en-palermo-4-ambientes-cervino-52693265.html
https://www.zonaprop.com.ar,Consultar precio,,Avenida Balbin al 4200,110,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/saavedra-hermoso-depto-4-amb-c-cochera-a-estrenar-52852375.html
https://www.zonaprop.com.ar,Consultar precio,,Av. Del Libertador 7000,399,3,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/alquiler-av-libertador-7000-4-amb.-c-cochera-y-52160653.html
https://www.zonaprop.com.ar,Consultar precio,$ 350.000,Alvear Tower Azucena Villaflor  al 500,485,5,6,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/departamento-puerto-madero-52852039.html
https://www.zonaprop.com.ar,Consultar precio,$ 125.000,Juana Manzo  al 1500,130,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-madero-plaza-vc-52191714.html
https://www.zonaprop.com.ar,$ 15.400.000,,Azucena Villaflor al 500,356,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-8.html,https://www.zonaprop.com.ar/propiedades/4amb-dependencia-a-estrenar-en-alvear-tower-piso-52627623.html
https://www.zonaprop.com.ar,Consultar precio,,Larrazabal  al 500,118,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/semipiso-a-estrenar-4-ambientes-balcon-terraza-y-52837729.html
https://www.zonaprop.com.ar,Consultar precio,$ 200.000,Rosario Vera Peñaloza 300,248,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/excelente-unidad-con-terraza-y-parrillero-en-torre-46648628.html
https://www.zonaprop.com.ar,Consultar precio,$ 150.000,Juncal  al 3200,150,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/torre-palermo-park-alquiler-sin-muebles-amenities-52678876.html
https://www.zonaprop.com.ar,Consultar precio,,Avenida Balbin al 4200,110,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/saavedra-hermoso-depto-4-amb-c-cochera-a-estrenar-52852374.html
https://www.zonaprop.com.ar,Consultar precio,$ 1,Posadas al 1400,310,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-recoleta-51861991.html
https://www.zonaprop.com.ar,Consultar precio,,Av. Callao y Pacheco de Melo,250,3,3,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/espectacular-oportunidad-en-alquiler-de-piso-amueblado-51899383.html
https://www.zonaprop.com.ar,Consultar precio,$ 50.000,Congreso al 2300,75,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/depto-4-amb-con-balcon-y-cochera-belgrano-52295003.html
https://www.zonaprop.com.ar,Consultar precio,$ 160.000,Olga Cosentini al 1600,540,4,5,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/exclusivo-penthouse-en-edificio-cruceros-unico-46903521.html
https://www.zonaprop.com.ar,Consultar precio,$ 150.000,3  de Febrero al 900,375,5,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-belgrano-52564603.html
https://www.zonaprop.com.ar,$ 1.500.000,$ 80.000,Republica Arabe Siria  al 3200,130,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-en-palermo-52833862.html
https://www.zonaprop.com.ar,$ 1,$ 139.500,Galileo  al 2400,180,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-en-la-isla-52512904.html
https://www.zonaprop.com.ar,Consultar precio,,Av Alvear al 1400,430,4,6,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/excelente-piso-en-el-corazon-de-recoleta-reciclado-a-51999068.html
https://www.zonaprop.com.ar,$ 2.452.000,,Virrey  Olaguer  y Feliu,124,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-4-ambientes-en-alquiler-a-estrenar-52816002.html
https://www.zonaprop.com.ar,Consultar precio,,Posadas al 1100,150,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-recoleta-52856155.html
https://www.zonaprop.com.ar,Consultar precio,$ 121.000,Juncal al 700,372,3,not found,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-retiro-51406725.html
https://www.zonaprop.com.ar,Consultar precio,$ 150.000,Av Libertador al 2400,300,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-en-palermo-chico-52366656.html
https://www.zonaprop.com.ar,Consultar precio,$ 200.000,Av Libertador al 2600,460,3,2,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/departamento-en-como-una-casa-con-mega-jardin-propio-52656888.html
https://www.zonaprop.com.ar,$ 1.900.000,$ 70.000,Avellaneda al 2200 y Gavilan (avellaneda Palace) fte,185,3,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/espect-4-amb-3-dorm-en-ste-a-estrenar-c-coch-bcon-52657086.html
https://www.zonaprop.com.ar,Consultar precio,,Alquiler. Plaza San Martín. 100% Renovado,433,4,4,https://www.zonaprop.com.ar/departamentos-alquiler-capital-federal-mas-de-3-habitaciones-a-estrenar-pagina-9.html,https://www.zonaprop.com.ar/propiedades/alquiler.-piso-renovado.-edificio-exclusivo-con-52722514.html
